ID,Education,Marital_Status,Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Idade,Gasto_Total,Total_Filhos,Total_Compras,Total_Campanhas_Aceitas,Tempo_Cliente_Dias
3479,Graduação,Solteiro,16813.0,49,4,8,11,12,2,13,1,2,0,3,7,0,64,50,0,5,1,345
11075,Graduação,Com Parceiro,51267.0,37,183,2,64,7,2,12,4,3,3,5,4,0,36,270,2,11,0,243
4442,Graduação,Solteiro,46524.0,70,31,19,35,26,14,52,2,1,1,5,3,0,53,177,1,7,0,450
199,Mestrado,Solteiro,45183.0,33,219,3,60,12,9,12,1,4,1,7,7,0,52,315,0,12,1,525
6722,Doutorado,Com Parceiro,70421.0,98,479,28,136,75,14,35,3,10,3,7,6,0,60,767,1,20,0,1
796,Mestrado,Solteiro,60161.0,17,584,44,212,46,8,177,3,11,4,8,8,0,49,1071,1,23,0,614
3749,Graduação,Com Parceiro,73926.0,54,627,91,597,159,91,15,1,6,5,12,3,0,41,1580,0,23,0,484
8523,Graduação,Com Parceiro,19329.0,39,24,1,16,12,2,5,3,4,0,3,8,0,46,60,1,7,0,197
310,Mestrado,Com Parceiro,61872.0,81,330,5,159,36,27,16,4,4,4,9,4,0,44,573,1,17,0,198
8629,Graduação,Solteiro,46984.0,71,19,1,10,2,1,8,1,1,0,3,5,0,58,41,2,4,0,460
236,Graduação,Com Parceiro,34838.0,62,28,23,29,29,14,47,3,2,1,4,6,0,63,170,2,7,0,526
9930,Doutorado,Solteiro,82716.0,8,606,148,228,15,148,22,1,6,8,13,2,0,70,1167,0,27,0,236
3483,Graduação,Com Parceiro,48192.0,76,1039,43,204,153,58,29,3,2,8,12,8,0,56,1526,0,22,4,449
4599,Mestrado,Com Parceiro,49681.0,66,411,0,26,0,0,21,6,7,1,7,7,0,38,458,2,15,0,237
7326,Mestrado,Com Parceiro,56850.0,83,34,1,19,2,7,0,1,1,1,3,2,0,43,63,1,5,0,98
7352,Graduação,Com Parceiro,55267.0,28,161,28,136,32,3,45,4,3,4,6,3,0,57,405,1,13,0,251
2350,Graduação,Com Parceiro,59666.0,87,623,53,178,23,17,133,7,3,2,8,8,0,42,1027,2,13,1,464
9145,Graduação,Solteiro,72504.0,43,604,26,470,123,161,94,2,5,9,6,2,0,42,1478,1,20,0,449
2964,Graduação,Com Parceiro,26872.0,0,3,10,8,3,16,32,1,1,1,2,6,0,33,72,0,4,0,256
5585,Graduação,Solteiro,21359.0,1,12,2,17,6,1,10,2,2,0,3,8,0,42,48,1,5,1,435
9687,Graduação,Solteiro,73170.0,1,184,174,256,50,30,32,1,5,4,6,2,0,39,726,0,15,0,29
3732,Mestrado,Com Parceiro,52750.0,72,393,0,239,90,69,69,6,5,7,9,4,0,59,860,1,21,0,510
6303,Doutorado,Com Parceiro,91820.0,72,410,73,747,76,161,30,0,5,5,12,1,0,28,1497,0,22,0,218
11176,Doutorado,Com Parceiro,65968.0,12,376,9,83,19,4,4,2,5,4,7,3,0,44,495,1,16,0,48
2986,Graduação,Com Parceiro,30772.0,89,7,2,4,2,1,4,1,1,0,2,6,0,38,20,2,3,0,109
7462,Graduação,Solteiro,22507.0,67,68,0,226,51,157,68,3,10,2,4,9,0,60,570,0,16,0,582
3900,Graduação,Com Parceiro,65685.0,54,642,14,49,0,7,57,1,9,2,9,5,0,42,769,1,20,0,92
7034,Mestrado,Com Parceiro,25804.0,34,8,7,9,13,6,12,2,2,0,3,8,0,36,55,1,5,0,301
9493,Doutorado,Solteiro,76412.0,15,840,53,804,23,71,17,1,5,4,8,3,0,34,1808,0,17,3,420
1143,Graduação,Com Parceiro,22063.0,43,7,10,13,3,11,11,2,2,0,3,7,0,42,55,1,5,0,325
1,Graduação,Solteiro,57091.0,0,464,5,64,7,0,37,1,7,3,7,5,0,53,577,0,17,2,14
3855,Graduação,Com Parceiro,22419.0,74,30,3,47,19,21,42,1,3,2,2,8,0,51,162,0,7,0,437
5536,Graduação,Com Parceiro,87771.0,61,1492,38,287,50,57,33,1,5,10,4,6,0,55,1957,1,19,5,403
5989,Mestrado,Solteiro,78353.0,51,752,122,476,39,153,34,1,10,2,11,8,0,55,1576,1,23,0,439
9499,Graduação,Com Parceiro,93404.0,97,1279,15,287,20,0,15,3,3,4,7,5,0,60,1616,3,14,2,418
6768,Graduação,Solteiro,37859.0,75,22,1,8,2,1,2,2,1,0,3,8,0,52,36,3,4,0,533
2150,Doutorado,Solteiro,80995.0,83,860,28,409,73,56,56,1,8,9,4,4,0,56,1482,1,21,0,414
6646,Graduação,Com Parceiro,16529.0,23,3,0,5,13,0,1,1,1,0,3,6,0,30,22,1,4,0,120
4887,Doutorado,Solteiro,55412.0,65,10,5,28,11,1,8,1,2,0,3,5,0,38,63,2,5,0,219
8560,Graduação,Solteiro,48789.0,94,351,16,156,7,5,145,1,6,4,7,6,0,22,680,0,17,0,657
3321,Doutorado,Com Parceiro,56575.0,42,421,5,90,0,16,10,3,7,3,7,5,0,47,542,2,17,0,420
11003,Mestrado,Com Parceiro,25130.0,10,2,5,7,0,18,18,2,2,0,3,7,0,34,50,1,5,0,270
10402,Graduação,Com Parceiro,35441.0,94,25,1,9,2,1,1,2,1,0,3,8,0,47,39,2,4,0,500
9904,Graduação,Com Parceiro,71391.0,50,336,123,274,46,123,141,5,6,5,12,3,0,58,1043,1,23,0,457
6141,Mestrado,Solteiro,49494.0,46,191,9,97,0,6,82,2,6,1,5,7,0,42,385,1,12,0,430
5687,Graduação,Solteiro,81702.0,98,563,50,774,28,31,187,1,7,7,12,3,0,34,1633,0,26,0,644
10856,Mestrado,Solteiro,45889.0,42,31,0,6,0,1,8,1,1,0,3,6,0,34,46,1,4,0,362
5121,Graduação,Solteiro,56628.0,30,479,5,82,7,17,171,2,7,6,5,5,0,37,761,1,18,1,100
4186,Graduação,Com Parceiro,34026.0,11,18,6,15,12,8,17,3,2,1,3,5,0,64,76,2,6,0,328
368,Graduação,Com Parceiro,40049.0,61,91,65,52,10,44,28,3,3,2,6,5,0,40,290,1,11,0,577
3312,Graduação,Solteiro,34176.0,12,5,7,24,19,14,20,4,3,0,4,6,0,26,89,1,7,0,48
11121,Graduação,Com Parceiro,19419.0,76,2,14,28,16,3,7,4,4,0,3,9,0,33,70,1,7,0,596
5332,Mestrado,Com Parceiro,82504.0,2,362,50,431,134,35,54,1,3,6,7,1,0,54,1066,0,16,0,337
5848,Graduação,Com Parceiro,81205.0,43,724,74,929,97,55,130,1,5,6,7,2,0,44,2009,0,18,4,167
10343,Mestrado,Solteiro,61618.0,27,605,91,399,0,45,205,2,3,6,8,3,0,23,1345,0,17,0,638
5935,Mestrado,Solteiro,55284.0,60,547,7,140,0,7,63,3,7,5,8,5,0,58,764,1,20,0,552
2895,Graduação,Solteiro,49980.0,79,104,1,54,13,9,14,2,3,1,5,5,0,51,195,1,9,0,249
10262,Graduação,Com Parceiro,15072.0,96,8,2,15,0,10,18,4,3,1,3,5,0,34,53,2,7,0,415
7848,Graduação,Solteiro,49166.0,17,224,2,25,7,0,110,2,5,3,3,6,0,40,368,1,11,0,381
9477,Doutorado,Com Parceiro,65324.0,0,384,0,102,21,32,5,3,6,2,9,4,0,60,544,1,17,0,169
4856,Mestrado,Com Parceiro,82347.0,38,556,54,845,202,133,63,1,7,7,10,3,0,57,1853,0,24,2,600
7186,Doutorado,Com Parceiro,30843.0,43,24,0,2,0,0,9,2,1,1,2,5,0,48,35,2,4,1,34
5794,Doutorado,Com Parceiro,46374.0,1,408,0,21,0,0,17,3,7,1,7,8,0,40,446,1,15,3,104
1456,Graduação,Solteiro,60474.0,25,265,199,303,234,9,170,7,10,2,12,7,0,35,1180,1,24,0,454
4877,Mestrado,Com Parceiro,38576.0,2,34,0,7,0,0,0,1,1,0,3,7,0,41,41,1,4,0,117
425,Graduação,Com Parceiro,55357.0,66,374,64,116,84,25,64,3,6,2,11,5,0,29,727,2,19,0,495
3007,Graduação,Com Parceiro,37758.0,49,27,2,10,0,0,1,2,1,0,3,8,0,48,40,2,4,0,633
1031,Mestrado,Com Parceiro,85710.0,5,600,20,350,29,30,33,1,6,9,10,2,0,25,1062,0,25,1,420
4297,Graduação,Com Parceiro,23228.0,71,13,2,18,6,1,0,2,2,0,3,8,0,45,40,1,5,0,154
807,Mestrado,Com Parceiro,44602.0,35,167,2,89,0,0,34,6,6,1,4,8,0,45,292,2,11,0,134
9553,Graduação,Com Parceiro,7500.0,94,0,2,3,4,1,5,1,0,0,3,6,0,27,15,0,3,0,536
4271,Mestrado,Com Parceiro,38683.0,80,46,35,69,84,41,66,6,4,1,6,7,0,25,341,1,11,0,633
4120,Mestrado,Solteiro,49514.0,61,88,39,78,58,13,93,2,6,1,4,7,0,39,369,1,11,0,194
2036,Doutorado,Com Parceiro,57906.0,29,243,11,119,10,3,15,3,4,2,8,4,0,41,401,1,14,0,383
115,Mestrado,Solteiro,43456.0,0,275,11,68,25,7,7,3,5,1,8,5,0,48,393,1,14,0,460
4259,Mestrado,Solteiro,19485.0,80,6,0,4,0,0,0,1,1,0,2,7,0,28,10,2,3,0,278
8687,Graduação,Com Parceiro,53172.0,54,121,62,90,68,20,125,3,2,3,8,3,0,36,486,1,13,0,419
2447,Graduação,Com Parceiro,30545.0,71,4,12,15,19,7,12,2,2,0,3,7,0,35,69,1,5,0,620
10140,Doutorado,Com Parceiro,70123.0,27,1308,0,396,23,0,0,1,5,7,4,3,0,31,1727,0,16,2,274
9353,Graduação,Solteiro,62450.0,61,515,47,267,62,66,38,2,5,5,4,3,0,55,995,1,14,1,174
3623,Graduação,Com Parceiro,21675.0,55,4,0,16,17,4,4,3,4,0,3,7,0,38,45,1,7,0,18
738,Mestrado,Solteiro,42395.0,35,48,13,57,24,15,25,4,3,1,4,7,0,33,182,2,8,0,86
7631,Mestrado,Com Parceiro,61346.0,34,562,58,168,43,16,142,1,5,7,10,3,0,36,989,1,22,0,266
4789,Graduação,Com Parceiro,80812.0,95,769,22,500,210,143,33,1,4,8,5,2,0,61,1677,0,17,3,285
773,Mestrado,Solteiro,42835.0,64,379,4,93,12,9,98,7,6,6,4,6,0,43,595,2,16,0,364
10602,Graduação,Com Parceiro,39922.0,30,29,12,59,19,1,36,2,3,0,4,8,0,31,156,1,7,0,500
1446,Mestrado,Solteiro,86424.0,12,387,68,569,89,45,68,1,6,9,12,1,0,58,1226,0,27,0,85
3270,Mestrado,Com Parceiro,17117.0,96,12,23,38,30,18,7,4,3,1,3,9,0,36,128,1,7,0,528
8443,Graduação,Solteiro,24762.0,16,6,10,12,3,15,40,3,3,1,2,8,0,42,86,1,6,2,139
9653,Graduação,Com Parceiro,35797.0,16,27,1,14,4,1,21,2,2,0,3,8,0,39,68,1,5,0,621
8916,Graduação,Solteiro,36627.0,78,9,1,5,0,0,1,1,0,0,3,5,0,39,16,2,3,0,341
8017,Mestrado,Com Parceiro,51111.0,83,22,0,19,6,5,3,2,2,0,3,6,0,33,55,2,5,0,10
5830,Doutorado,Solteiro,86857.0,96,899,102,838,133,102,40,1,5,6,10,2,0,42,2114,0,21,1,655
4597,Doutorado,Com Parceiro,82072.0,67,889,55,685,168,92,129,1,3,2,13,1,0,44,2018,0,18,0,362
7023,Doutorado,Solteiro,46231.0,87,189,2,55,0,5,12,4,6,1,4,9,0,61,263,3,11,0,580
8086,Graduação,Com Parceiro,42243.0,34,48,0,2,0,0,5,2,2,0,3,7,0,55,55,2,5,0,200
8825,Graduação,Com Parceiro,51195.0,46,230,14,156,82,24,58,8,9,2,5,8,0,52,564,2,16,0,454
2930,Mestrado,Solteiro,68092.0,7,852,60,207,78,36,48,2,2,6,10,5,0,36,1281,0,18,0,195
1928,Graduação,Com Parceiro,31814.0,73,35,3,20,4,1,20,2,2,0,3,9,0,41,83,1,5,1,505
7108,Mestrado,Solteiro,51390.0,54,205,20,47,23,2,56,6,5,2,5,5,0,49,353,2,12,0,659
10925,Graduação,Com Parceiro,76630.0,93,255,31,446,40,56,175,1,3,10,11,1,0,31,1003,0,24,0,166
9960,Básico,Solteiro,26868.0,52,0,0,1,8,3,2,1,1,0,2,7,0,23,14,1,3,0,60
8800,Doutorado,Solteiro,48948.0,53,437,8,206,160,49,42,2,7,10,5,6,0,71,902,0,22,2,513
9224,Doutorado,Solteiro,55260.0,81,825,8,53,11,0,242,2,8,10,5,6,0,42,1139,1,23,0,564
5519,Graduação,Com Parceiro,64090.0,8,316,58,161,76,51,135,1,6,9,4,5,0,58,797,1,19,1,326
5046,Graduação,Solteiro,78331.0,97,756,138,354,160,169,61,2,10,6,7,4,0,56,1638,1,23,0,157
7037,Doutorado,Com Parceiro,37087.0,50,194,55,134,15,0,3,3,4,2,8,6,0,40,401,1,14,0,322
905,Graduação,Solteiro,21846.0,38,7,17,18,6,10,26,4,4,0,3,8,0,28,84,1,7,0,250
8624,Graduação,Com Parceiro,81320.0,61,183,33,493,59,103,57,1,4,3,10,2,0,56,928,0,17,0,508
8945,Graduação,Solteiro,54137.0,46,171,0,11,0,1,20,2,4,1,4,6,0,44,203,1,9,0,317
6445,Graduação,Com Parceiro,66825.0,73,243,101,405,29,40,40,1,4,5,6,2,0,47,858,0,15,0,350
2727,Graduação,Com Parceiro,57100.0,19,181,21,69,39,3,96,1,3,3,6,3,0,41,409,0,12,0,207
6404,Graduação,Com Parceiro,58917.0,10,151,7,89,0,7,28,5,4,1,6,5,0,45,282,3,11,0,462
11074,Graduação,Solteiro,85072.0,94,494,92,391,194,11,241,1,3,4,10,0,0,37,1423,0,17,0,81
10150,Graduação,Solteiro,86429.0,10,464,28,873,29,18,37,0,7,4,7,2,0,53,1449,0,18,2,220
1968,Graduação,Solteiro,45684.0,37,5,1,5,10,0,7,1,1,0,2,7,0,43,28,1,3,0,209
6534,Graduação,Com Parceiro,47889.0,94,29,0,29,0,5,4,1,2,0,3,5,0,40,67,1,5,0,176
9485,Doutorado,Com Parceiro,45921.0,23,102,9,49,24,3,12,1,2,1,6,4,0,28,199,0,9,0,111
7053,Doutorado,Solteiro,78420.0,75,604,28,674,91,28,28,1,3,10,8,1,0,48,1453,0,21,0,365
4654,Graduação,Com Parceiro,75114.0,40,571,12,523,63,60,24,1,3,10,5,2,0,22,1253,0,18,0,234
9760,Doutorado,Solteiro,52278.0,24,953,0,71,0,0,174,6,10,5,10,8,0,51,1198,1,25,1,520
1048,Mestrado,Com Parceiro,35641.0,11,63,3,67,8,9,28,2,3,1,4,7,0,42,178,1,8,1,350
10619,Graduação,Solteiro,95529.0,29,770,29,890,250,27,24,1,7,3,7,3,0,20,1990,0,17,2,573
9308,Graduação,Com Parceiro,62820.0,51,398,61,265,138,61,53,1,3,4,6,1,0,60,976,0,13,0,414
10505,Mestrado,Com Parceiro,73113.0,86,741,19,154,50,9,28,1,3,4,7,2,0,54,1001,0,14,0,185
8362,Doutorado,Com Parceiro,84169.0,9,1478,19,403,0,19,0,1,7,6,6,3,0,32,1919,0,19,3,326
2625,Mestrado,Solteiro,42607.0,30,156,29,56,30,32,47,2,3,2,7,3,0,60,350,1,12,0,224
4637,Doutorado,Solteiro,74637.0,73,960,64,464,146,0,16,1,6,9,9,3,0,60,1650,0,24,1,407
9972,Doutorado,Com Parceiro,46015.0,25,38,0,2,0,0,6,1,1,0,3,7,0,59,46,2,4,2,77
4483,Graduação,Solteiro,72354.0,67,315,26,473,220,12,182,1,2,10,6,1,0,21,1228,0,18,0,438
4487,Mestrado,Solteiro,39858.0,67,15,20,25,2,7,26,1,2,0,4,6,0,45,95,1,6,1,521
4988,Doutorado,Com Parceiro,34469.0,58,19,6,20,0,5,12,3,1,1,4,4,0,66,62,2,6,0,56
8931,Graduação,Com Parceiro,83033.0,82,812,99,431,237,149,33,1,11,4,10,5,0,28,1761,1,25,1,42
5871,Mestrado,Com Parceiro,24401.0,98,73,28,217,10,24,115,3,6,1,6,8,0,35,467,0,13,0,667
2008,Graduação,Com Parceiro,77583.0,93,372,23,384,250,12,108,1,4,5,9,2,0,36,1149,0,18,1,139
3139,Mestrado,Solteiro,74116.0,53,871,111,704,145,55,166,1,4,4,10,2,0,32,2052,0,18,1,181
10037,Graduação,Solteiro,74293.0,66,375,152,335,93,91,81,1,5,4,6,2,0,21,1127,0,15,0,56
10673,Doutorado,Com Parceiro,68397.0,6,760,80,466,17,13,80,1,6,9,5,3,0,38,1416,1,20,0,224
5303,Doutorado,Com Parceiro,79632.0,42,471,0,510,99,21,12,1,6,4,9,2,0,40,1113,0,19,0,82
538,Graduação,Solteiro,46107.0,78,31,9,27,16,9,33,1,1,1,4,3,0,25,125,1,6,0,139
7922,Doutorado,Solteiro,64950.0,29,819,0,72,12,0,63,2,11,2,10,7,0,63,966,1,23,1,686
5692,Básico,Com Parceiro,25443.0,82,1,4,3,8,9,7,1,1,0,3,8,0,25,32,1,4,0,554
4843,Graduação,Solteiro,75127.0,92,203,35,305,46,17,227,1,2,11,5,1,0,62,833,0,18,0,38
6383,Doutorado,Com Parceiro,32892.0,78,26,0,15,2,1,2,2,3,0,3,8,0,43,46,1,6,0,35
1628,Graduação,Com Parceiro,71796.0,54,354,21,311,167,75,32,1,9,3,4,4,0,43,960,0,16,0,248
1204,Doutorado,Com Parceiro,67536.0,45,1253,0,447,23,71,35,3,11,5,11,8,0,44,1829,1,27,1,403
3673,Graduação,Solteiro,55239.0,59,371,17,238,23,24,106,3,7,5,11,5,0,43,779,1,23,0,350
760,Doutorado,Solteiro,60554.0,8,588,7,76,110,15,15,2,8,4,9,6,0,39,811,1,21,0,324
8957,Mestrado,Solteiro,64831.0,51,480,86,249,75,86,144,8,6,3,5,6,0,62,1120,2,14,0,384
4128,Doutorado,Com Parceiro,56067.0,51,517,12,54,16,6,120,2,7,4,7,5,0,52,725,1,18,0,344
6810,Graduação,Solteiro,82025.0,76,267,98,606,48,70,98,1,3,2,6,1,0,31,1187,0,11,2,397
5386,Graduação,Com Parceiro,94384.0,62,1111,24,790,160,45,172,0,5,8,5,2,0,61,2302,0,18,4,482
8700,Básico,Solteiro,14906.0,86,7,7,14,7,16,15,3,2,1,3,7,0,28,66,0,6,0,554
3202,Doutorado,Com Parceiro,51563.0,60,1166,0,48,0,0,36,1,4,4,10,8,0,27,1250,0,18,2,636
1328,Mestrado,Com Parceiro,57937.0,56,261,42,144,55,48,133,3,4,4,9,3,0,32,683,1,17,0,133
8405,Graduação,Solteiro,68274.0,83,135,25,51,23,25,46,2,4,2,5,3,0,35,305,2,11,0,272
6515,Graduação,Com Parceiro,39771.0,92,6,2,18,2,8,14,1,2,0,3,4,0,37,50,1,5,0,205
2882,Mestrado,Solteiro,67893.0,31,711,28,142,49,18,47,2,3,2,9,8,0,39,995,1,14,0,636
7574,Doutorado,Com Parceiro,27922.0,80,11,0,13,2,4,11,1,2,0,3,4,0,35,41,1,5,0,50
6387,Doutorado,Com Parceiro,52190.0,39,42,0,17,0,0,18,3,2,1,3,5,0,38,77,2,6,1,52
5320,Mestrado,Solteiro,44051.0,20,79,7,58,6,3,18,4,3,1,4,6,0,41,171,2,8,1,516
5048,Doutorado,Solteiro,42767.0,53,20,6,43,19,5,38,1,3,1,2,8,0,43,131,2,6,0,414
8146,Mestrado,Com Parceiro,46106.0,84,30,0,8,2,0,14,1,1,1,2,6,0,38,54,2,4,0,49
10031,Doutorado,Com Parceiro,16927.0,50,20,2,23,3,1,4,5,3,0,4,8,0,38,53,2,7,0,504
5748,Graduação,Com Parceiro,59754.0,96,115,27,44,4,146,139,3,5,2,6,5,0,49,475,1,13,1,575
2134,Graduação,Solteiro,53700.0,94,263,5,233,69,41,83,4,5,5,8,5,0,62,694,1,18,0,681
1523,Graduação,Com Parceiro,59041.0,25,69,2,15,2,2,6,2,2,0,4,5,0,41,96,2,6,0,53
9665,Doutorado,Solteiro,54237.0,48,267,3,30,4,0,57,4,5,2,5,6,0,57,361,1,12,0,428
4640,Graduação,Solteiro,70647.0,65,561,85,171,25,123,114,2,4,7,13,2,0,47,1079,1,24,0,646
3635,Doutorado,Solteiro,52597.0,69,492,0,37,7,0,42,3,6,3,8,5,0,52,578,1,17,0,53
3547,Mestrado,Com Parceiro,41021.0,12,14,7,9,6,16,12,2,2,0,3,6,0,45,64,1,5,1,546
2456,Doutorado,Com Parceiro,40233.0,84,80,4,46,0,17,2,5,2,1,5,6,0,39,149,1,8,0,258
5633,Graduação,Com Parceiro,50183.0,47,97,12,84,13,10,15,7,3,1,6,5,0,34,231,2,10,0,4
7801,Graduação,Com Parceiro,54753.0,87,197,107,227,7,59,131,3,5,2,11,4,0,55,728,1,18,0,290
10489,Graduação,Com Parceiro,92955.0,35,693,21,925,31,24,84,1,6,7,9,2,0,41,1778,0,22,3,314
7011,Graduação,Com Parceiro,33471.0,47,43,2,27,0,9,12,3,3,0,4,7,0,41,93,1,7,0,625
2620,Doutorado,Com Parceiro,34596.0,48,14,0,2,0,0,7,1,1,0,2,8,0,40,23,1,3,1,442
3933,Graduação,Com Parceiro,44010.0,46,186,36,234,86,72,48,6,10,2,6,9,0,34,662,1,18,0,624
10981,Graduação,Com Parceiro,84219.0,27,434,137,400,45,137,45,1,3,4,10,1,0,26,1198,0,17,0,147
1734,Doutorado,Com Parceiro,40706.0,37,59,0,11,4,2,5,4,3,0,4,7,0,46,81,3,7,0,528
10995,Mestrado,Com Parceiro,15716.0,8,16,5,30,8,7,26,3,3,0,4,8,1,26,92,1,7,0,594
6357,Mestrado,Solteiro,59052.0,29,230,35,75,63,57,31,3,7,1,7,5,0,55,491,1,15,0,224
9209,Mestrado,Com Parceiro,80573.0,85,829,138,430,60,92,15,1,4,6,13,2,0,43,1564,0,23,0,623
10286,Graduação,Com Parceiro,83715.0,2,318,8,407,150,35,8,1,2,8,13,0,0,52,926,0,23,0,146
2611,Mestrado,Com Parceiro,82576.0,66,1206,55,445,168,18,18,1,2,4,12,1,0,55,1910,0,18,1,697
1600,Mestrado,Com Parceiro,56962.0,60,292,3,77,10,3,26,7,6,3,5,7,0,49,411,3,14,0,261
3308,Graduação,Com Parceiro,35704.0,54,30,9,12,2,11,30,3,2,0,4,4,0,62,94,2,6,0,177
5407,Graduação,Com Parceiro,53103.0,70,729,17,133,11,0,195,5,10,6,7,7,0,60,1085,1,23,1,290
2166,Mestrado,Solteiro,46779.0,55,12,1,3,0,0,7,1,0,1,2,4,0,54,23,2,3,0,352
3955,Graduação,Solteiro,4861.0,20,2,1,1,1,0,1,0,0,0,0,14,0,49,6,0,0,0,7
6634,Mestrado,Solteiro,33462.0,78,22,3,18,0,0,11,1,2,0,3,7,0,35,54,1,5,0,326
3056,Graduação,Solteiro,63693.0,63,587,43,337,42,87,54,3,11,6,9,6,0,36,1150,1,26,0,258
5718,Graduação,Com Parceiro,80763.0,17,674,168,108,192,42,231,1,5,11,6,3,0,64,1415,0,22,3,318
6872,Doutorado,Com Parceiro,65352.0,43,284,3,84,4,7,23,2,4,2,8,4,0,40,405,1,14,0,312
8164,Doutorado,Com Parceiro,82170.0,13,1023,93,651,49,55,37,1,5,6,7,2,0,36,1908,0,18,0,216
4580,Graduação,Com Parceiro,75759.0,46,1394,22,708,89,91,182,1,9,7,9,5,0,45,2486,0,25,4,247
9305,Mestrado,Solteiro,79689.0,65,311,26,640,180,37,121,1,4,9,13,2,0,38,1315,0,26,0,413
453,Doutorado,Solteiro,35340.0,1,27,0,12,0,1,5,2,2,0,3,5,0,58,45,2,5,0,0
8545,Graduação,Solteiro,85683.0,6,1296,17,311,45,69,51,1,2,4,10,1,0,60,1789,0,16,5,100
9850,Mestrado,Com Parceiro,24884.0,32,3,6,7,0,0,3,1,0,0,3,7,0,42,19,1,3,0,577
7378,Mestrado,Com Parceiro,42021.0,34,393,5,136,7,5,27,5,10,1,6,9,0,33,573,1,17,1,667
7646,Graduação,Solteiro,64449.0,70,218,63,282,137,35,70,4,5,3,12,4,0,25,805,1,20,0,131
1640,Graduação,Solteiro,64587.0,49,66,0,16,0,6,20,2,1,1,4,3,0,60,108,2,6,0,7
5184,Graduação,Solteiro,34824.0,65,4,2,11,2,0,4,1,1,0,2,6,0,19,23,0,3,0,95
8492,Graduação,Com Parceiro,75437.0,25,795,0,545,95,58,0,1,8,4,10,6,0,36,1493,0,22,1,232
11188,Graduação,Com Parceiro,26091.0,84,15,10,19,8,17,20,3,2,1,3,5,0,57,89,2,6,0,124
1212,Graduação,Com Parceiro,52845.0,7,384,25,292,130,41,64,3,8,8,6,6,0,41,936,1,22,1,320
9097,Graduação,Solteiro,46086.0,34,244,8,32,7,2,50,4,3,1,8,4,0,58,343,1,12,0,238
10473,Doutorado,Solteiro,78028.0,38,158,19,288,25,0,38,1,6,4,9,7,0,58,528,1,19,3,657
7962,Doutorado,Solteiro,95169.0,1,1285,21,449,106,20,20,1,4,3,4,1,0,27,1901,0,11,3,263
9984,Mestrado,Com Parceiro,56337.0,25,349,16,144,28,5,182,5,8,5,4,8,0,33,724,2,17,3,459
5527,Graduação,Com Parceiro,22434.0,25,4,12,11,3,13,15,2,2,0,3,8,0,27,58,1,5,0,501
6374,Doutorado,Com Parceiro,36930.0,50,223,2,31,0,2,39,5,5,2,4,8,0,60,297,1,11,0,408
7453,Graduação,Solteiro,36130.0,46,157,43,127,68,56,37,6,3,8,4,4,0,60,488,1,15,2,512
8952,Mestrado,Com Parceiro,65569.0,96,397,46,288,20,38,70,2,6,5,10,3,0,61,859,1,21,0,601
241,Graduação,Com Parceiro,83844.0,57,901,31,345,75,31,191,1,4,4,11,1,0,62,1574,0,19,1,413
8975,Graduação,Com Parceiro,19514.0,47,14,3,21,2,1,28,4,3,1,2,8,0,46,69,2,6,1,154
6119,Doutorado,Solteiro,36736.0,52,10,0,3,0,0,4,1,1,0,2,6,0,51,17,2,3,0,415
5236,Graduação,Com Parceiro,77568.0,30,1230,0,396,232,178,158,1,10,2,8,5,0,35,2194,1,20,3,673
5723,Doutorado,Com Parceiro,49187.0,63,81,1,31,2,1,0,1,1,1,5,2,0,38,116,1,7,0,169
1710,Graduação,Solteiro,30168.0,51,154,20,66,0,12,27,7,6,1,4,9,0,36,279,1,11,0,479
1970,Mestrado,Com Parceiro,34053.0,14,63,0,21,7,0,12,1,3,0,3,8,0,46,103,1,6,0,657
5313,Mestrado,Com Parceiro,38196.0,20,30,0,11,0,0,3,3,2,0,4,5,0,43,44,2,6,0,72
10634,Mestrado,Com Parceiro,59412.0,56,90,67,165,30,43,11,1,4,2,8,3,0,63,406,0,14,0,71
7010,Mestrado,Com Parceiro,70924.0,41,635,114,254,132,152,76,1,6,6,7,3,0,49,1363,0,19,1,83
8562,Graduação,Com Parceiro,54165.0,72,127,4,73,15,6,11,1,2,1,7,2,0,45,236,0,10,0,397
3158,Graduação,Com Parceiro,32300.0,1,13,3,6,6,5,6,1,1,0,3,8,0,41,39,1,4,0,542
4436,Graduação,Solteiro,20180.0,27,18,42,24,15,20,18,1,2,1,4,7,0,38,137,0,7,0,494
5287,Graduação,Com Parceiro,34961.0,77,45,2,26,4,1,1,3,3,1,3,7,0,41,79,1,7,0,10
2445,Doutorado,Com Parceiro,28440.0,87,38,1,24,0,0,0,1,2,0,3,8,0,40,63,1,5,0,357
6059,Doutorado,Com Parceiro,64504.0,81,986,36,168,16,0,108,7,11,3,4,7,0,61,1314,3,18,1,482
4550,Mestrado,Com Parceiro,33564.0,51,61,0,3,0,0,7,1,1,1,3,5,0,48,71,1,5,0,5
4240,Graduação,Com Parceiro,17345.0,79,4,9,16,17,0,12,2,2,1,2,8,0,36,58,1,5,0,603
8911,Doutorado,Com Parceiro,56320.0,11,201,53,172,116,77,83,3,5,4,9,4,0,47,702,1,18,0,447
